ID,date,agegroup,cases_unvac_rate_per100K,cases_partial_vac_rate_per100K,cases_notfull_vac_rate_per100K,cases_full_vac_rate_per100K,cases_boost_vac_rate_per100K,cases_unvac_rate_7ma,cases_partial_vac_rate_7ma,cases_notfull_vac_rate_7ma,cases_full_vac_rate_7ma,cases_boost_vac_rate_7ma
888,2022-06-03,ALL,10.71,3.09,3.79,3.15,7.71,11.3,3.41,3.69,3.21,7.39
889,2022-06-04,0-4yrs,10.71,3.09,4.29,0.0,0.0,11.3,3.41,3.56,0.0,0.0
890,2022-06-04,12-17yrs,10.71,3.09,2.5,1.6,3.39,11.3,3.41,2.5,1.49,2.19
891,2022-06-04,18-39yrs,10.71,3.09,3.7,3.35,7.56,11.3,3.41,3.65,3.06,7.51
892,2022-06-04,40-59yrs,10.71,3.09,2.99,2.87,7.38,11.3,3.41,3.55,3.47,6.93
893,2022-06-04,5-11yrs,10.71,3.09,2.01,2.55,0.0,11.3,3.41,1.63,2.22,58.54
894,2022-06-04,60+,10.71,3.09,17.49,8.06,6.25,11.3,3.41,25.22,5.25,7.24
895,2022-06-04,ALL,10.71,3.09,3.65,3.45,6.88,11.3,3.41,3.66,3.12,7.09
896,2022-06-05,0-4yrs,10.71,3.09,1.94,0.0,0.0,11.3,3.41,3.5,0.0,0.0
897,2022-06-05,12-17yrs,10.71,3.09,0.62,1.6,1.69,11.3,3.41,2.32,1.49,2.27
898,2022-06-05,18-39yrs,10.71,3.09,2.25,2.95,7.04,11.3,3.41,3.51,3.06,7.34
899,2022-06-05,40-59yrs,10.71,3.09,2.99,2.7,6.11,11.3,3.41,3.29,3.17,6.72
900,2022-06-05,5-11yrs,10.71,3.09,0.77,0.93,0.0,11.3,3.41,1.5,1.99,58.54
901,2022-06-05,60+,10.71,3.09,17.55,4.41,5.57,11.3,3.41,23.49,5.28,6.83
902,2022-06-05,ALL,10.71,3.09,2.26,2.68,6.03,11.3,3.41,3.48,3.02,6.82
903,2022-06-06,0-4yrs,10.71,3.09,2.77,0.0,0.0,11.3,3.41,3.56,0.0,0.0
904,2022-06-06,12-17yrs,10.71,3.09,1.87,0.64,1.13,11.3,3.41,2.32,1.46,2.02
905,2022-06-06,18-39yrs,10.71,3.09,1.93,1.47,3.63,11.3,3.41,3.49,3.09,7.29
906,2022-06-06,40-59yrs,10.71,3.09,2.3,1.69,3.65,11.3,3.41,3.25,3.0,6.53
907,2022-06-06,5-11yrs,10.71,3.09,1.39,0.69,0.0,11.3,3.41,1.63,1.76,58.54
908,2022-06-06,60+,10.71,3.09,19.04,2.3,4.8,11.3,3.41,23.43,5.06,6.76
909,2022-06-06,ALL,10.71,3.09,2.56,1.44,4.04,11.3,3.41,3.51,2.95,6.71
910,2022-06-07,0-4yrs,10.71,3.09,3.6,0.0,0.0,11.3,3.41,3.58,0.0,0.0
911,2022-06-07,12-17yrs,10.71,3.09,0.62,1.12,4.52,11.3,3.41,2.23,1.46,2.5
912,2022-06-07,18-39yrs,10.71,3.09,2.41,1.27,3.94,11.3,3.41,3.51,2.95,7.08
913,2022-06-07,40-59yrs,10.71,3.09,2.99,2.19,3.56,11.3,3.41,3.19,2.93,6.51
914,2022-06-07,5-11yrs,10.71,3.09,1.7,1.85,0.0,11.3,3.41,1.66,1.89,58.54
915,2022-06-07,60+,10.71,3.09,16.46,2.69,4.15,11.3,3.41,22.79,4.85,6.59
916,2022-06-07,ALL,10.71,3.09,2.93,1.69,3.92,11.3,3.41,3.49,2.86,6.6
917,2022-06-08,0-4yrs,10.71,3.09,5.12,0.0,0.0,11.3,3.41,3.56,0.0,0.0
918,2022-06-08,12-17yrs,10.71,3.09,2.5,2.4,3.39,11.3,3.41,1.96,1.55,2.83
919,2022-06-08,18-39yrs,10.71,3.09,4.34,3.1,9.37,11.3,3.41,3.33,2.75,6.89
920,2022-06-08,40-59yrs,10.71,3.09,4.37,3.97,8.92,11.3,3.41,3.19,2.86,6.65
921,2022-06-08,5-11yrs,10.71,3.09,2.17,5.09,0.0,11.3,3.41,1.68,2.22,0.0
922,2022-06-08,60+,10.71,3.09,19.26,5.18,7.02,11.3,3.41,21.59,4.79,6.49
923,2022-06-08,ALL,10.71,3.09,4.33,3.64,8.14,11.3,3.41,3.39,2.8,6.56
924,2022-06-09,0-4yrs,10.71,3.09,2.21,0.0,0.0,11.3,3.41,3.26,0.0,0.0
925,2022-06-09,12-17yrs,10.71,3.09,2.5,1.12,1.69,11.3,3.41,1.96,1.37,2.74
926,2022-06-09,18-39yrs,10.71,3.09,4.02,3.0,7.71,11.3,3.41,3.33,2.68,6.79
927,2022-06-09,40-59yrs,10.71,3.09,1.84,3.71,7.73,11.3,3.41,2.86,2.97,6.4
928,2022-06-09,5-11yrs,10.71,3.09,0.46,1.62,0.0,11.3,3.41,1.57,2.15,0.0
929,2022-06-09,60+,10.71,3.09,42.9,4.61,7.19,11.3,3.41,22.59,4.39,6.11
930,2022-06-09,ALL,10.71,3.09,3.27,2.98,7.36,11.3,3.41,3.26,2.72,6.3
931,2022-06-10,0-4yrs,10.71,3.09,4.29,0.0,0.0,11.3,3.41,3.46,0.0,0.0
932,2022-06-10,12-17yrs,10.71,3.09,1.25,2.08,3.94,11.3,3.41,1.69,1.51,2.82
933,2022-06-10,18-39yrs,10.71,3.09,2.58,3.05,8.07,11.3,3.41,3.03,2.6,6.76
934,2022-06-10,40-59yrs,10.71,3.09,1.84,2.62,7.16,11.3,3.41,2.76,2.82,6.36
935,2022-06-10,5-11yrs,10.71,3.09,1.39,2.32,0.0,11.3,3.41,1.41,2.15,0.0
936,2022-06-10,60+,10.71,3.09,18.97,5.77,5.98,11.3,3.41,21.67,4.72,5.85
937,2022-06-10,ALL,10.71,3.09,3.01,3.05,6.84,11.3,3.41,3.14,2.7,6.17
938,2022-06-11,0-4yrs,10.71,3.09,2.49,0.0,0.0,11.3,3.41,3.2,0.0,0.0
939,2022-06-11,12-17yrs,10.71,3.09,1.25,1.28,2.25,11.3,3.41,1.52,1.46,2.66
940,2022-06-11,18-39yrs,10.71,3.09,3.7,3.1,8.33,11.3,3.41,3.03,2.56,6.87
941,2022-06-11,40-59yrs,10.71,3.09,2.99,3.46,6.24,11.3,3.41,2.76,2.91,6.2
942,2022-06-11,5-11yrs,10.71,3.09,1.86,1.16,0.0,11.3,3.41,1.39,1.95,0.0
943,2022-06-11,60+,10.71,3.09,29.96,3.85,6.88,11.3,3.41,23.45,4.12,5.94
944,2022-06-11,ALL,10.71,3.09,3.39,2.86,6.95,11.3,3.41,3.11,2.62,6.18
945,2022-06-12,0-4yrs,10.71,3.09,3.04,0.0,0.0,11.3,3.41,3.36,0.0,0.0
946,2022-06-12,12-17yrs,10.71,3.09,2.49,1.44,1.69,11.3,3.41,1.78,1.44,2.66
947,2022-06-12,18-39yrs,10.71,3.09,1.61,2.7,5.9,11.3,3.41,2.94,2.53,6.71
948,2022-06-12,40-59yrs,10.71,3.09,1.61,1.86,5.89,11.3,3.41,2.56,2.79,6.16
949,2022-06-12,5-11yrs,10.71,3.09,0.62,1.39,0.0,11.3,3.41,1.37,2.02,0.0
950,2022-06-12,60+,10.71,3.09,23.2,3.08,6.21,11.3,3.41,24.26,3.93,6.03
951,2022-06-12,ALL,10.71,3.09,2.41,2.24,5.92,11.3,3.41,3.13,2.56,6.17
952,2022-06-13,0-4yrs,10.71,3.09,1.24,0.0,0.0,11.3,3.41,3.14,0.0,0.0
953,2022-06-13,12-17yrs,10.71,3.09,0.62,0.32,0.0,11.3,3.41,1.6,1.39,2.5
954,2022-06-13,18-39yrs,10.71,3.09,1.77,1.48,3.67,11.3,3.41,2.92,2.53,6.71
955,2022-06-13,40-59yrs,10.71,3.09,1.84,1.18,3.07,11.3,3.41,2.5,2.71,6.08
956,2022-06-13,5-11yrs,10.71,3.09,0.31,1.16,0.0,11.3,3.41,1.22,2.08,0.0
957,2022-06-13,60+,10.71,3.09,20.59,3.47,3.04,11.3,3.41,24.48,4.09,5.78
958,2022-06-13,ALL,10.71,3.09,1.73,1.44,3.14,11.3,3.41,3.01,2.56,6.04
959,2022-06-14,0-4yrs,10.71,3.09,2.63,0.0,0.0,11.3,3.41,3.0,0.0,0.0
960,2022-06-14,12-17yrs,10.71,3.09,0.0,0.64,1.69,11.3,3.41,1.52,1.33,2.09
961,2022-06-14,18-39yrs,10.71,3.09,2.26,1.17,4.03,11.3,3.41,2.9,2.51,6.73
962,2022-06-14,40-59yrs,10.71,3.09,1.61,1.77,3.69,11.3,3.41,2.3,2.65,6.1
963,2022-06-14,5-11yrs,10.71,3.09,0.77,1.39,0.0,11.3,3.41,1.08,2.02,0.0
964,2022-06-14,60+,10.71,3.09,23.53,2.7,3.51,11.3,3.41,25.49,4.09,5.69
965,2022-06-14,ALL,10.71,3.09,2.33,1.44,3.66,11.3,3.41,2.92,2.52,6.0
966,2022-06-15,0-4yrs,10.71,3.09,2.21,0.0,0.0,11.3,3.41,2.59,0.0,0.0
967,2022-06-15,12-17yrs,10.71,3.09,0.62,1.12,5.05,11.3,3.41,1.25,1.14,2.33
968,2022-06-15,18-39yrs,10.71,3.09,3.22,2.44,8.84,11.3,3.41,2.74,2.42,6.65
969,2022-06-15,40-59yrs,10.71,3.09,2.99,1.52,6.89,11.3,3.41,2.1,2.3,5.81
970,2022-06-15,5-11yrs,10.71,3.09,1.55,2.77,0.0,11.3,3.41,0.99,1.69,0.0
971,2022-06-15,60+,10.71,3.09,29.31,3.66,6.58,11.3,3.41,26.92,3.88,5.63
972,2022-06-15,ALL,10.71,3.09,3.05,2.2,7.23,11.3,3.41,2.74,2.32,5.87
973,2022-06-16,0-4yrs,10.71,3.09,2.49,0.0,0.0,11.3,3.41,2.63,0.0,0.0
974,2022-06-16,12-17yrs,10.71,3.09,1.87,0.48,3.93,11.3,3.41,1.16,1.05,2.65
975,2022-06-16,18-39yrs,10.71,3.09,2.1,2.6,7.91,11.3,3.41,2.46,2.36,6.68
976,2022-06-16,40-59yrs,10.71,3.09,3.22,3.89,7.16,11.3,3.41,2.3,2.33,5.73
977,2022-06-16,5-11yrs,10.71,3.09,0.93,3.7,0.0,11.3,3.41,1.06,1.98,0.0
978,2022-06-16,60+,10.71,3.09,21.06,3.47,6.17,11.3,3.41,23.8,3.71,5.48
979,2022-06-16,ALL,10.71,3.09,2.6,2.84,6.88,11.3,3.41,2.65,2.3,5.8
980,2022-06-17,0-4yrs,10.71,3.09,4.01,0.0,0.0,11.3,3.41,2.59,0.0,0.0
981,2022-06-17,12-17yrs,10.71,3.09,0.62,0.8,1.12,11.3,3.41,1.07,0.87,2.25
982,2022-06-17,18-39yrs,10.71,3.09,3.55,3.56,10.18,11.3,3.41,2.6,2.44,6.98
983,2022-06-17,40-59yrs,10.71,3.09,2.3,2.2,7.07,11.3,3.41,2.37,2.27,5.72
984,2022-06-17,5-11yrs,10.71,3.09,0.77,2.08,0.0,11.3,3.41,0.97,1.95,0.0
985,2022-06-17,60+,10.71,3.09,18.36,3.48,6.71,11.3,3.41,23.72,3.39,5.59
986,2022-06-17,ALL,10.71,3.09,3.01,2.71,7.6,11.3,3.41,2.65,2.25,5.91
987,2022-06-18,0-4yrs,10.71,3.09,4.01,0.0,0.0,11.3,3.41,2.8,0.0,0.0
988,2022-06-18,12-17yrs,10.71,3.09,0.62,1.13,2.24,11.3,3.41,0.98,0.85,2.25
989,2022-06-18,18-39yrs,10.71,3.09,4.52,1.99,5.37,11.3,3.41,2.72,2.28,6.56
990,2022-06-18,40-59yrs,10.71,3.09,2.3,1.86,5.57,11.3,3.41,2.27,2.04,5.62
991,2022-06-18,5-11yrs,10.71,3.09,0.0,0.92,0.0,11.3,3.41,0.71,1.92,-0.0
992,2022-06-18,60+,10.71,3.09,18.43,4.64,7.08,11.3,3.41,22.07,3.5,5.61
993,2022-06-18,ALL,10.71,3.09,3.05,2.03,6.05,11.3,3.41,2.6,2.13,5.78
994,2022-06-19,0-4yrs,10.71,3.09,2.07,0.0,0.0,11.3,3.41,2.67,0.0,0.0
995,2022-06-19,12-17yrs,10.71,3.09,2.49,1.29,1.12,11.3,3.41,0.98,0.83,2.16
996,2022-06-19,18-39yrs,10.71,3.09,1.94,2.09,5.32,11.3,3.41,2.77,2.19,6.47
997,2022-06-19,40-59yrs,10.71,3.09,2.77,2.62,4.48,11.3,3.41,2.43,2.15,5.42
998,2022-06-19,5-11yrs,10.71,3.09,0.47,2.54,0.0,11.3,3.41,0.69,2.08,-0.0
999,2022-06-19,60+,10.71,3.09,29.85,4.64,5.9,11.3,3.41,23.02,3.72,5.57
1000,2022-06-19,ALL,10.71,3.09,2.53,2.44,5.19,11.3,3.41,2.61,2.16,5.68
1001,2022-06-20,0-4yrs,10.71,3.09,1.8,0.0,0.0,11.3,3.41,2.75,0.0,0.0
1002,2022-06-20,12-17yrs,10.71,3.09,0.0,0.64,1.68,11.3,3.41,0.89,0.87,2.4
1003,2022-06-20,18-39yrs,10.71,3.09,0.48,1.17,3.31,11.3,3.41,2.58,2.15,6.42
1004,2022-06-20,40-59yrs,10.71,3.09,2.3,1.35,3.34,11.3,3.41,2.5,2.17,5.46
1005,2022-06-20,5-11yrs,10.71,3.09,0.62,1.38,0.0,11.3,3.41,0.73,2.11,-0.0
1006,2022-06-20,60+,10.71,3.09,22.83,2.71,3.47,11.3,3.41,23.34,3.61,5.63
1007,2022-06-20,ALL,10.71,3.09,1.73,1.33,3.34,11.3,3.41,2.61,2.14,5.71
1008,2022-06-21,0-4yrs,10.71,3.09,1.94,0.0,0.0,11.3,3.41,2.65,0.0,0.0
1009,2022-06-21,12-17yrs,10.71,3.09,0.0,0.97,3.91,11.3,3.41,0.89,0.92,2.72
1010,2022-06-21,18-39yrs,10.71,3.09,3.71,0.87,4.85,11.3,3.41,2.79,2.1,6.54
1011,2022-06-21,40-59yrs,10.71,3.09,4.84,1.27,4.52,11.3,3.41,2.96,2.1,5.58
1012,2022-06-21,5-11yrs,10.71,3.09,1.86,1.84,0.0,11.3,3.41,0.89,2.18,-0.0
1013,2022-06-21,60+,10.71,3.09,21.59,4.06,4.35,11.3,3.41,23.06,3.81,5.75
1014,2022-06-21,ALL,10.71,3.09,3.21,1.42,4.52,11.3,3.41,2.74,2.14,5.83
1015,2022-06-22,0-4yrs,10.71,3.09,2.07,0.0,0.0,11.3,3.41,2.63,0.0,0.0
1016,2022-06-22,12-17yrs,10.71,3.09,0.62,0.97,3.35,11.3,3.41,0.89,0.9,2.48
1017,2022-06-22,18-39yrs,10.71,3.09,2.74,1.58,8.93,11.3,3.41,2.72,1.98,6.55
1018,2022-06-22,40-59yrs,10.71,3.09,1.84,2.71,7.33,11.3,3.41,2.8,2.27,5.64
1019,2022-06-22,5-11yrs,10.71,3.09,1.4,2.54,0.0,11.3,3.41,0.86,2.14,-0.0
1020,2022-06-22,60+,10.71,3.09,30.5,4.64,7.04,11.3,3.41,23.23,3.95,5.82
1021,2022-06-22,ALL,10.71,3.09,2.68,2.2,7.54,11.3,3.41,2.69,2.14,5.87
1022,2022-06-23,0-4yrs,10.71,3.09,3.73,0.0,0.0,11.3,3.41,2.8,0.0,0.0
1023,2022-06-23,12-17yrs,10.71,3.09,0.0,1.29,2.79,11.3,3.41,0.62,1.01,2.32
1024,2022-06-23,18-39yrs,10.71,3.09,4.2,2.39,8.93,11.3,3.41,3.02,1.95,6.7
1025,2022-06-23,40-59yrs,10.71,3.09,0.92,3.21,8.42,11.3,3.41,2.47,2.17,5.82
1026,2022-06-23,5-11yrs,10.71,3.09,1.55,1.38,0.0,11.3,3.41,0.95,1.81,-0.0
1027,2022-06-23,60+,10.71,3.09,21.91,5.03,8.69,11.3,3.41,23.35,4.17,6.18
1028,2022-06-23,ALL,10.71,3.09,3.09,2.65,8.53,11.3,3.41,2.76,2.11,6.11
